Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1473686429,2016-09-12T13:20:29Z,NLY3305,"37.685074,26.956182",1550,168,83
1473686435,2016-09-12T13:20:35Z,NLY3305,"37.686317,26.961405",1675,171,70
1473686441,2016-09-12T13:20:41Z,NLY3305,"37.688873,26.967463",1800,176,58
1473686450,2016-09-12T13:20:50Z,NLY3305,"37.691803,26.972897",1900,180,56
1473686456,2016-09-12T13:20:56Z,NLY3305,"37.69614,26.980631",2150,191,54
1473686465,2016-09-12T13:21:05Z,NLY3305,"37.699951,26.987156",2375,199,53
1473686477,2016-09-12T13:21:17Z,NLY3305,"37.707127,26.999678",2850,209,54
1473686544,2016-09-12T13:22:24Z,NLY3305,"37.767178,27.027502",5600,251,324
1473686553,2016-09-12T13:22:33Z,NLY3305,"37.773743,27.016958",6025,256,300
1473686559,2016-09-12T13:22:39Z,NLY3305,"37.776901,27.008837",6325,258,295
1473686565,2016-09-12T13:22:45Z,NLY3305,"37.780212,27.000095",6650,259,295
1473686571,2016-09-12T13:22:51Z,NLY3305,"37.783218,26.991947",6950,260,295
1473686577,2016-09-12T13:22:57Z,NLY3305,"37.786194,26.984058",7250,261,295
1473686592,2016-09-12T13:23:12Z,NLY3305,"37.793747,26.962553",8000,264,289
1473686598,2016-09-12T13:23:18Z,NLY3305,"37.79567,26.953882",8150,271,283
1473686604,2016-09-12T13:23:24Z,NLY3305,"37.797112,26.944208",8325,277,279
1473686611,2016-09-12T13:23:31Z,NLY3305,"37.79837,26.934656",8500,282,279
1473686619,2016-09-12T13:23:39Z,NLY3305,"37.800323,26.918951",8875,289,278
1473686631,2016-09-12T13:23:51Z,NLY3305,"37.802837,26.89889",9325,296,278
1473686643,2016-09-12T13:24:03Z,NLY3305,"37.805538,26.877396",9825,303,278
1473686655,2016-09-12T13:24:15Z,NLY3305,"37.808144,26.856735",10350,307,279
1473686668,2016-09-12T13:24:28Z,NLY3305,"37.81089,26.835121",10725,318,279
1473686680,2016-09-12T13:24:40Z,NLY3305,"37.813778,26.812372",10975,334,279
1473686692,2016-09-12T13:24:52Z,NLY3305,"37.816849,26.787952",11225,348,278
1473686704,2016-09-12T13:25:04Z,NLY3305,"37.819656,26.765793",11625,354,278
1473686716,2016-09-12T13:25:16Z,NLY3305,"37.82304,26.73905",12375,352,278
1473686749,2016-09-12T13:25:49Z,NLY3305,"37.831375,26.671883",14075,351,278
1473686783,2016-09-12T13:26:23Z,NLY3305,"37.839752,26.604111",15475,358,279
1473686795,2016-09-12T13:26:35Z,NLY3305,"37.845428,26.579258",15975,363,290
1473686804,2016-09-12T13:26:44Z,NLY3305,"37.85223,26.562075",16350,365,299
1473686812,2016-09-12T13:26:52Z,NLY3305,"37.859909,26.545536",16750,365,300
1473686818,2016-09-12T13:26:58Z,NLY3305,"37.865112,26.534494",17025,365,300
1473686824,2016-09-12T13:27:04Z,NLY3305,"37.869965,26.52416",17250,366,300
1473686857,2016-09-12T13:27:37Z,NLY3305,"37.898621,26.463142",18500,373,300
1473686918,2016-09-12T13:28:38Z,NLY3305,"37.953293,26.347126",20625,383,300
1473686981,2016-09-12T13:29:41Z,NLY3305,"38.011963,26.222378",22800,391,300
1473687038,2016-09-12T13:30:38Z,NLY3305,"38.06749,26.113392",23975,400,310
1473687044,2016-09-12T13:30:44Z,NLY3305,"38.073677,26.105009",24025,400,311
1473687050,2016-09-12T13:30:50Z,NLY3305,"38.084618,26.091932",24175,403,318
1473687056,2016-09-12T13:30:56Z,NLY3305,"38.092392,26.083296",24325,404,318
