Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1463412016,2016-05-16T15:20:16Z,GWI1ZR,"53.05139,8.78407",0,2,129
1463412161,2016-05-16T15:22:41Z,GWI1ZR,"53.05062,8.78532",0,9,140
1463412230,2016-05-16T15:23:50Z,GWI1ZR,"53.04857,8.78967",0,15,87
1463412261,2016-05-16T15:24:21Z,GWI1ZR,"53.04865,8.79352",0,17,87
1463412270,2016-05-16T15:24:30Z,GWI1ZR,"53.0487,8.79509",0,18,87
1463412280,2016-05-16T15:24:40Z,GWI1ZR,"53.04872,8.79646",0,19,87
1463412311,2016-05-16T15:25:11Z,GWI1ZR,"53.04882,8.80114",0,17,87
1463412321,2016-05-16T15:25:21Z,GWI1ZR,"53.04886,8.80239",0,17,87
1463412330,2016-05-16T15:25:30Z,GWI1ZR,"53.04888,8.80342",0,16,90
1463412340,2016-05-16T15:25:40Z,GWI1ZR,"53.04848,8.80453",0,16,151
1463412350,2016-05-16T15:25:50Z,GWI1ZR,"53.04771,8.80468",0,16,177
1463412360,2016-05-16T15:26:00Z,GWI1ZR,"53.04725,8.80451",0,5,227
1463412370,2016-05-16T15:26:10Z,GWI1ZR,"53.04726,8.80415",0,7,267
1463412380,2016-05-16T15:26:20Z,GWI1ZR,"53.04722,8.80213",0,46,267
1463412395,2016-05-16T15:26:35Z,GWI1ZR,"53.04701,8.79322",0,105,267
1463412406,2016-05-16T15:26:46Z,GWI1ZR,"53.04674,8.78341",75,134,267
1463412415,2016-05-16T15:26:55Z,GWI1ZR,"53.04637,8.77211",550,129,267
1463412425,2016-05-16T15:27:05Z,GWI1ZR,"53.04533,8.7619",1000,128,256
1463412435,2016-05-16T15:27:15Z,GWI1ZR,"53.04185,8.75336",1325,135,230
1463412445,2016-05-16T15:27:25Z,GWI1ZR,"53.03669,8.74763",1525,151,209
1463412455,2016-05-16T15:27:35Z,GWI1ZR,"53.02989,8.74237",1750,169,203
1463412465,2016-05-16T15:27:45Z,GWI1ZR,"53.02142,8.73735",2000,183,198
1463412476,2016-05-16T15:27:56Z,GWI1ZR,"53.01285,8.73303",2250,195,197
1463412485,2016-05-16T15:28:05Z,GWI1ZR,"53.00327,8.72925",2500,212,192
1463412496,2016-05-16T15:28:16Z,GWI1ZR,"52.99365,8.72894",2775,226,182
1463412516,2016-05-16T15:28:36Z,GWI1ZR,"52.97151,8.74637",3625,269,141
1463412525,2016-05-16T15:28:45Z,GWI1ZR,"52.96349,8.75999",4100,279,134
1463412536,2016-05-16T15:28:56Z,GWI1ZR,"52.95452,8.77611",4750,282,132
1463412546,2016-05-16T15:29:06Z,GWI1ZR,"52.94493,8.79408",5600,281,132
1463412560,2016-05-16T15:29:20Z,GWI1ZR,"52.93185,8.81339",6500,279,144
1463412570,2016-05-16T15:29:30Z,GWI1ZR,"52.92014,8.82294",7150,277,157
1463412576,2016-05-16T15:29:36Z,GWI1ZR,"52.91518,8.82626",7425,278,158
1463412585,2016-05-16T15:29:45Z,GWI1ZR,"52.90657,8.83199",7875,279,158
1463412595,2016-05-16T15:29:55Z,GWI1ZR,"52.89125,8.84038",8525,283,163
1463412610,2016-05-16T15:30:10Z,GWI1ZR,"52.87534,8.848",9125,293,164
1463412625,2016-05-16T15:30:25Z,GWI1ZR,"52.85243,8.8591",10075,298,163
1463412640,2016-05-16T15:30:40Z,GWI1ZR,"52.83009,8.87039",10650,318,162
1463412655,2016-05-16T15:30:55Z,GWI1ZR,"52.80765,8.88182",11000,339,162
1463412669,2016-05-16T15:31:09Z,GWI1ZR,"52.7834,8.89069",11500,354,171
1463412675,2016-05-16T15:31:15Z,GWI1ZR,"52.77557,8.89191",11725,356,175
1463412690,2016-05-16T15:31:30Z,GWI1ZR,"52.75006,8.89422",12525,359,177
1463412726,2016-05-16T15:32:06Z,GWI1ZR,"52.69387,8.89916",14400,365,177
1463412760,2016-05-16T15:32:40Z,GWI1ZR,"52.63527,8.90513",16050,374,176
1463412795,2016-05-16T15:33:15Z,GWI1ZR,"52.57405,8.90991",17475,388,178
1463412830,2016-05-16T15:33:50Z,GWI1ZR,"52.50906,8.91373",19050,396,177
1463412891,2016-05-16T15:34:51Z,GWI1ZR,"52.39264,8.91839",21450,414,178
1463412953,2016-05-16T15:35:53Z,GWI1ZR,"52.27071,8.92168",23250,440,179
1463413002,2016-05-16T15:36:42Z,GWI1ZR,"52.17018,8.93074",24750,452,169
1463413009,2016-05-16T15:36:49Z,GWI1ZR,"52.15956,8.93448",24900,453,167
1463413070,2016-05-16T15:37:50Z,GWI1ZR,"52.02967,8.98894",26650,466,165
1463413132,2016-05-16T15:38:52Z,GWI1ZR,"51.90095,9.04316",28875,463,165
1463413197,2016-05-16T15:39:57Z,GWI1ZR,"51.77535,9.09584",30950,459,165
1463413260,2016-05-16T15:41:00Z,GWI1ZR,"51.6376,9.15314",32300,455,165
1463413323,2016-05-16T15:42:03Z,GWI1ZR,"51.51494,9.20409",33000,449,165
1463413391,2016-05-16T15:43:11Z,GWI1ZR,"51.37719,9.26102",33000,446,165
1463413459,2016-05-16T15:44:19Z,GWI1ZR,"51.23946,9.31745",33000,446,165
1463413526,2016-05-16T15:45:26Z,GWI1ZR,"51.10751,9.37119",33000,445,165
1463413591,2016-05-16T15:46:31Z,GWI1ZR,"50.98615,9.42039",32975,447,165
1463413656,2016-05-16T15:47:36Z,GWI1ZR,"50.84826,9.47571",32775,450,165
1463413718,2016-05-16T15:48:38Z,GWI1ZR,"50.71884,9.52774",30575,460,165
1463413783,2016-05-16T15:49:43Z,GWI1ZR,"50.5886,9.5796",28350,441,166
1463413844,2016-05-16T15:50:44Z,GWI1ZR,"50.4689,9.62699",26175,421,165
1463413906,2016-05-16T15:51:46Z,GWI1ZR,"50.35455,9.67173",24975,413,165
1463413971,2016-05-16T15:52:51Z,GWI1ZR,"50.23975,9.71676",24150,405,165
1463414033,2016-05-16T15:53:53Z,GWI1ZR,"50.12384,9.74596",24000,403,172
1463414103,2016-05-16T15:55:03Z,GWI1ZR,"49.992,9.77227",24000,403,172
1463414169,2016-05-16T15:56:09Z,GWI1ZR,"49.86811,9.79646",23975,406,172
1463414233,2016-05-16T15:57:13Z,GWI1ZR,"49.75224,9.81925",22175,394,172
1463414299,2016-05-16T15:58:19Z,GWI1ZR,"49.6382,9.8418",19950,382,173
1463414364,2016-05-16T15:59:24Z,GWI1ZR,"49.52637,9.86341",17700,371,172
1463414388,2016-05-16T15:59:48Z,GWI1ZR,"49.48186,9.85978",16750,369,194
1463414394,2016-05-16T15:59:54Z,GWI1ZR,"49.47231,9.85589",16550,368,194
1463414427,2016-05-16T16:00:27Z,GWI1ZR,"49.42116,9.83406",15475,364,195
1463414460,2016-05-16T16:01:00Z,GWI1ZR,"49.36618,9.81057",15025,343,195
1463414498,2016-05-16T16:01:38Z,GWI1ZR,"49.30966,9.78642",14675,344,196
1463414542,2016-05-16T16:02:22Z,GWI1ZR,"49.24663,9.75973",13450,337,195
1463414553,2016-05-16T16:02:33Z,GWI1ZR,"49.2296,9.75261",13100,347,196
1463414614,2016-05-16T16:03:34Z,GWI1ZR,"49.13696,9.71329",11375,317,196
1463414629,2016-05-16T16:03:49Z,GWI1ZR,"49.11667,9.70466",11150,309,196
1463414644,2016-05-16T16:04:04Z,GWI1ZR,"49.09758,9.69663",10900,302,195
1463414659,2016-05-16T16:04:19Z,GWI1ZR,"49.07794,9.68846",10650,295,196
1463414674,2016-05-16T16:04:34Z,GWI1ZR,"49.05596,9.67917",10375,286,196
1463414689,2016-05-16T16:04:49Z,GWI1ZR,"49.03752,9.67142",10125,281,196
1463414704,2016-05-16T16:05:04Z,GWI1ZR,"49.01862,9.66339",9800,279,196
1463414719,2016-05-16T16:05:19Z,GWI1ZR,"49.00135,9.65604",9400,280,196
1463414734,2016-05-16T16:05:34Z,GWI1ZR,"48.9841,9.64853",8975,280,196
1463414749,2016-05-16T16:05:49Z,GWI1ZR,"48.96239,9.63942",8525,279,196
1463414764,2016-05-16T16:06:04Z,GWI1ZR,"48.94349,9.63168",8100,277,196
1463414779,2016-05-16T16:06:19Z,GWI1ZR,"48.9294,9.62592",7800,276,196
1463414799,2016-05-16T16:06:39Z,GWI1ZR,"48.90126,9.61369",7175,267,196
1463414810,2016-05-16T16:06:50Z,GWI1ZR,"48.88758,9.60783",6875,274,195
1463414822,2016-05-16T16:07:02Z,GWI1ZR,"48.87222,9.60142",6550,272,195
1463414834,2016-05-16T16:07:14Z,GWI1ZR,"48.85788,9.59547",6225,272,195
1463414846,2016-05-16T16:07:26Z,GWI1ZR,"48.84331,9.5894",5900,272,195
1463414859,2016-05-16T16:07:39Z,GWI1ZR,"48.83078,9.58413",5700,268,195
1463414877,2016-05-16T16:07:57Z,GWI1ZR,"48.80722,9.57423",5175,266,195
1463414898,2016-05-16T16:08:18Z,GWI1ZR,"48.7827,9.56251",4725,260,205
1463414907,2016-05-16T16:08:27Z,GWI1ZR,"48.77334,9.55189",4575,250,224
1463414918,2016-05-16T16:08:38Z,GWI1ZR,"48.7658,9.53989",4425,244,228
1463414927,2016-05-16T16:08:47Z,GWI1ZR,"48.75787,9.52655",4250,240,229
1463414942,2016-05-16T16:09:02Z,GWI1ZR,"48.74707,9.50831",4000,235,229
1463414948,2016-05-16T16:09:08Z,GWI1ZR,"48.74423,9.50331",3925,232,231
1463414957,2016-05-16T16:09:17Z,GWI1ZR,"48.73922,9.48727",3825,218,256
1463414967,2016-05-16T16:09:27Z,GWI1ZR,"48.73691,9.47289",3825,214,257
1463414977,2016-05-16T16:09:37Z,GWI1ZR,"48.73466,9.45852",3800,208,256
1463414988,2016-05-16T16:09:48Z,GWI1ZR,"48.73209,9.44463",3800,198,254
1463414998,2016-05-16T16:09:58Z,GWI1ZR,"48.72958,9.43183",3650,193,254
1463415008,2016-05-16T16:10:08Z,GWI1ZR,"48.72702,9.41965",3475,190,253
1463415018,2016-05-16T16:10:18Z,GWI1ZR,"48.72432,9.40613",3300,186,254
1463415027,2016-05-16T16:10:27Z,GWI1ZR,"48.72194,9.39396",3125,183,254
1463415038,2016-05-16T16:10:38Z,GWI1ZR,"48.71979,9.38218",2925,176,255
1463415047,2016-05-16T16:10:47Z,GWI1ZR,"48.71766,9.37033",2725,170,255
1463415053,2016-05-16T16:10:53Z,GWI1ZR,"48.71668,9.36491",2675,165,255
1463415062,2016-05-16T16:11:02Z,GWI1ZR,"48.71478,9.35399",2525,158,255
1463415072,2016-05-16T16:11:12Z,GWI1ZR,"48.71292,9.3438",2400,144,255
